Car_ID,Damage_Location,Repairable_or_Replaceable,Repair_Type,Dent_Type,Price
CAR2575,Front_Bumper,Repairable,Dent,Extreme,3274
CAR2575,Rear_Door,Replaceable,,,3301
CAR2576,Front_Bumper,Replaceable,,,4565
CAR2576,Roof,Repairable,Dent,Shallow,1073
CAR2577,Rear_Door,Repairable,Dent,Extreme,2976
CAR2577,Hood,Replaceable,,,3144
CAR2577,Trunk,Replaceable,,,3975
CAR2578,Front_Bumper,Repairable,Scratch,,1299
CAR2579,Hood,Repairable,Dent,Extreme,3340
CAR2579,Trunk,Replaceable,,,4571
CAR2579,Roof,Replaceable,,,3206
CAR2579,Rear_Door,Repairable,Scratch,,1249
CAR2579,Hood,Repairable,Dent,Deep,3907
CAR2579,Hood,Repairable,Scratch,,791
CAR2579,Front_Bumper,Replaceable,,,3129
CAR2579,Front_Bumper,Replaceable,,,3082
CAR2579,Roof,Repairable,Dent,Shallow,1317
CAR2579,Roof,Replaceable,,,4120
CAR2580,Rear_Door,Repairable,Dent,Extreme,3346
CAR2580,Hood,Replaceable,,,3031
CAR2580,Roof,Repairable,Scratch,,976
CAR2581,Rear_Door,Replaceable,,,3998
CAR2581,Front_Bumper,Replaceable,,,4605
CAR2582,Rear_Door,Repairable,Dent,Extreme,2833
CAR2583,Front_Bumper,Replaceable,,,3483
CAR2583,Hood,Replaceable,,,4646
CAR2584,Front_Bumper,Replaceable,,,3808
CAR2584,Trunk,Replaceable,,,3159
CAR2584,Trunk,Repairable,Scratch,,1101
CAR2584,Rear_Door,Replaceable,,,4049
CAR2584,Front_Bumper,Replaceable,,,4315
CAR2585,Hood,Repairable,Dent,Shallow,1824
CAR2586,Front_Bumper,Replaceable,,,3178
CAR2586,Trunk,Repairable,Dent,Extreme,2773
CAR2586,Roof,Replaceable,,,4040
CAR2586,Front_Bumper,Replaceable,,,3508
CAR2586,Front_Bumper,Repairable,Scratch,,521
CAR2586,Rear_Door,Repairable,Scratch,,718
CAR2586,Hood,Repairable,Scratch,,1099
CAR2586,Front_Bumper,Replaceable,,,3539
CAR2587,Trunk,Repairable,Scratch,,971
CAR2587,Front_Bumper,Repairable,Scratch,,1018
CAR2588,Rear_Door,Replaceable,,,3551
CAR2588,Rear_Door,Repairable,Dent,Extreme,2626
CAR2589,Trunk,Repairable,Dent,Extreme,3171
CAR2589,Front_Bumper,Replaceable,,,4813
CAR2590,Rear_Door,Replaceable,,,4016
CAR2590,Rear_Door,Replaceable,,,3075
CAR2591,Front_Bumper,Repairable,Dent,Shallow,1229
CAR2592,Front_Bumper,Repairable,Dent,Extreme,3459
CAR2592,Roof,Replaceable,,,3649
CAR2592,Hood,Replaceable,,,3037
CAR2592,Hood,Replaceable,,,4084
CAR2592,Hood,Repairable,Dent,Deep,4409
CAR2592,Hood,Repairable,Scratch,,803
CAR2592,Rear_Door,Replaceable,,,3993
CAR2593,Hood,Replaceable,,,4825
CAR2593,Trunk,Replaceable,,,3183
CAR2594,Trunk,Repairable,Dent,Extreme,2848
CAR2594,Rear_Door,Repairable,Scratch,,1316
CAR2594,Roof,Repairable,Dent,Extreme,2724
CAR2595,Trunk,Repairable,Dent,Extreme,3488
CAR2595,Roof,Repairable,Dent,Shallow,1113
CAR2595,Hood,Repairable,Scratch,,1208
CAR2595,Hood,Replaceable,,,3476
CAR2596,Roof,Repairable,Scratch,,566
CAR2597,Hood,Repairable,Scratch,,970
CAR2597,Front_Bumper,Replaceable,,,4692
CAR2597,Hood,Replaceable,,,4351
CAR2598,Hood,Replaceable,,,3800
CAR2598,Hood,Replaceable,,,3825
CAR2598,Front_Bumper,Replaceable,,,3915
CAR2598,Rear_Door,Repairable,Scratch,,1429
CAR2598,Roof,Repairable,Dent,Deep,3634
CAR2598,Roof,Repairable,Dent,Deep,3903
CAR2599,Hood,Repairable,Dent,Extreme,2518
CAR2599,Front_Bumper,Repairable,Dent,Deep,3678
CAR2600,Roof,Repairable,Dent,Extreme,3413
CAR2600,Trunk,Repairable,Scratch,,1271
CAR2601,Hood,Repairable,Dent,Shallow,1082
CAR2601,Rear_Door,Replaceable,,,3911
CAR2602,Trunk,Replaceable,,,3320
CAR2602,Trunk,Repairable,Dent,Extreme,2579
CAR2603,Front_Bumper,Replaceable,,,3986
CAR2603,Rear_Door,Repairable,Dent,Extreme,3030
CAR2603,Rear_Door,Repairable,Dent,Shallow,1558
CAR2604,Hood,Repairable,Dent,Extreme,2778
CAR2604,Roof,Replaceable,,,3919
CAR2604,Front_Bumper,Repairable,Dent,Extreme,2840
CAR2605,Trunk,Replaceable,,,4524
CAR2605,Rear_Door,Repairable,Scratch,,633
CAR2605,Rear_Door,Replaceable,,,4899
CAR2605,Front_Bumper,Replaceable,,,4018
CAR2605,Front_Bumper,Repairable,Scratch,,846
CAR2606,Front_Bumper,Replaceable,,,4547
CAR2607,Roof,Repairable,Scratch,,961
CAR2607,Rear_Door,Repairable,Scratch,,911
CAR2608,Rear_Door,Replaceable,,,3269
CAR2608,Roof,Replaceable,,,4014
CAR2608,Hood,Replaceable,,,3802
CAR2608,Trunk,Replaceable,,,3171
CAR2609,Front_Bumper,Replaceable,,,3291
CAR2609,Rear_Door,Repairable,Dent,Deep,3517
CAR2609,Trunk,Replaceable,,,4625
CAR2609,Rear_Door,Repairable,Dent,Deep,3680
CAR2610,Hood,Repairable,Dent,Shallow,1927
CAR2610,Front_Bumper,Replaceable,,,4438
CAR2610,Front_Bumper,Repairable,Scratch,,951
CAR2610,Roof,Repairable,Dent,Extreme,3354
CAR2610,Roof,Repairable,Dent,Extreme,2835
CAR2610,Front_Bumper,Repairable,Dent,Deep,3796
CAR2611,Roof,Repairable,Dent,Deep,3989
CAR2611,Front_Bumper,Replaceable,,,3596
CAR2611,Roof,Repairable,Dent,Shallow,1187
CAR2612,Hood,Replaceable,,,4870
CAR2612,Front_Bumper,Repairable,Dent,Shallow,1626
CAR2613,Trunk,Repairable,Dent,Shallow,1301
CAR2613,Trunk,Repairable,Scratch,,1282
CAR2614,Roof,Repairable,Scratch,,1239
CAR2615,Roof,Replaceable,,,4650
CAR2615,Front_Bumper,Repairable,Dent,Shallow,1820
CAR2615,Rear_Door,Repairable,Dent,Extreme,3320
CAR2615,Roof,Repairable,Scratch,,1064
CAR2615,Front_Bumper,Replaceable,,,3706
CAR2616,Front_Bumper,Repairable,Dent,Extreme,3409
CAR2617,Front_Bumper,Repairable,Scratch,,519
CAR2617,Roof,Replaceable,,,4757
CAR2617,Hood,Replaceable,,,3024
CAR2617,Trunk,Repairable,Dent,Extreme,2689
CAR2618,Roof,Repairable,Scratch,,825
CAR2619,Front_Bumper,Replaceable,,,3660
CAR2619,Hood,Replaceable,,,3777
CAR2619,Trunk,Repairable,Scratch,,1052
CAR2619,Front_Bumper,Repairable,Dent,Shallow,1678
CAR2619,Roof,Replaceable,,,4429
CAR2620,Hood,Replaceable,,,3230
CAR2620,Front_Bumper,Replaceable,,,3624
CAR2620,Hood,Replaceable,,,4341
CAR2621,Trunk,Replaceable,,,3556
CAR2621,Hood,Repairable,Scratch,,1493
CAR2621,Rear_Door,Replaceable,,,3301
CAR2622,Roof,Replaceable,,,4746
CAR2622,Trunk,Repairable,Scratch,,572
CAR2623,Front_Bumper,Repairable,Dent,Shallow,1564
CAR2623,Front_Bumper,Repairable,Dent,Extreme,3109
CAR2623,Front_Bumper,Replaceable,,,4175
CAR2624,Hood,Repairable,Dent,Shallow,1428
CAR2625,Roof,Repairable,Dent,Shallow,1752
CAR2625,Trunk,Repairable,Scratch,,1303
CAR2625,Hood,Repairable,Scratch,,1176
CAR2625,Trunk,Replaceable,,,3116
CAR2625,Roof,Repairable,Scratch,,990
CAR2625,Hood,Replaceable,,,4834
CAR2625,Trunk,Replaceable,,,4123
CAR2626,Rear_Door,Replaceable,,,4004
CAR2626,Roof,Replaceable,,,3925
CAR2626,Roof,Replaceable,,,4961
CAR2627,Trunk,Replaceable,,,3714
CAR2628,Hood,Replaceable,,,4015
CAR2629,Front_Bumper,Repairable,Scratch,,1291
CAR2629,Front_Bumper,Replaceable,,,3398
CAR2630,Front_Bumper,Repairable,Dent,Extreme,3121
CAR2630,Rear_Door,Replaceable,,,3333
CAR2630,Front_Bumper,Replaceable,,,3263
CAR2630,Roof,Repairable,Scratch,,1049
CAR2630,Rear_Door,Repairable,Scratch,,592
CAR2630,Front_Bumper,Repairable,Dent,Deep,4018
CAR2630,Rear_Door,Replaceable,,,3255
CAR2631,Rear_Door,Repairable,Dent,Extreme,3183
CAR2631,Trunk,Repairable,Dent,Shallow,1722
CAR2631,Hood,Repairable,Scratch,,643
CAR2632,Trunk,Repairable,Dent,Deep,4214
CAR2632,Rear_Door,Repairable,Scratch,,504
CAR2632,Rear_Door,Replaceable,,,4199
CAR2632,Trunk,Repairable,Dent,Shallow,1822
CAR2633,Front_Bumper,Replaceable,,,4424
CAR2633,Hood,Repairable,Dent,Deep,3768
CAR2634,Front_Bumper,Replaceable,,,4251
CAR2634,Trunk,Repairable,Dent,Shallow,1947
CAR2634,Front_Bumper,Repairable,Scratch,,1212
CAR2635,Roof,Repairable,Scratch,,837
CAR2635,Rear_Door,Repairable,Scratch,,793
CAR2635,Rear_Door,Replaceable,,,3949
CAR2635,Trunk,Repairable,Dent,Shallow,1428
CAR2635,Hood,Repairable,Scratch,,867
CAR2635,Hood,Repairable,Scratch,,957
CAR2635,Roof,Repairable,Scratch,,892
CAR2635,Rear_Door,Replaceable,,,4632
CAR2636,Hood,Replaceable,,,3961
CAR2636,Roof,Repairable,Scratch,,939
CAR2636,Roof,Repairable,Dent,Deep,4080
CAR2637,Rear_Door,Replaceable,,,4374
CAR2637,Trunk,Replaceable,,,4656
CAR2638,Rear_Door,Repairable,Scratch,,911
CAR2638,Trunk,Replaceable,,,3620
CAR2638,Hood,Replaceable,,,4401
CAR2638,Roof,Repairable,Dent,Deep,4470
CAR2638,Roof,Replaceable,,,4283
CAR2638,Front_Bumper,Replaceable,,,4710
CAR2638,Trunk,Replaceable,,,4038
CAR2638,Roof,Repairable,Dent,Extreme,2574
CAR2638,Trunk,Replaceable,,,4867
CAR2638,Rear_Door,Repairable,Dent,Extreme,2636
CAR2639,Rear_Door,Repairable,Dent,Extreme,3420
CAR2640,Front_Bumper,Repairable,Dent,Shallow,1359
CAR2640,Front_Bumper,Replaceable,,,4870
CAR2641,Hood,Replaceable,,,4071
CAR2641,Rear_Door,Replaceable,,,3742
CAR2641,Roof,Replaceable,,,3661
CAR2641,Rear_Door,Replaceable,,,4949
CAR2641,Hood,Replaceable,,,3533
CAR2641,Roof,Repairable,Dent,Extreme,3376
CAR2641,Trunk,Replaceable,,,3467
CAR2641,Roof,Replaceable,,,3841
CAR2641,Trunk,Replaceable,,,4120
CAR2641,Trunk,Repairable,Scratch,,1288
CAR2641,Front_Bumper,Repairable,Scratch,,1261
CAR2641,Trunk,Replaceable,,,3189
CAR2641,Roof,Replaceable,,,3816
CAR2641,Rear_Door,Replaceable,,,4792
CAR2641,Hood,Replaceable,,,4257
CAR2641,Trunk,Replaceable,,,4366
CAR2641,Trunk,Repairable,Dent,Shallow,1385
CAR2641,Trunk,Repairable,Scratch,,783
CAR2641,Front_Bumper,Replaceable,,,4125
CAR2641,Trunk,Repairable,Scratch,,987
CAR2642,Front_Bumper,Replaceable,,,3469
CAR2642,Roof,Replaceable,,,4099
CAR2642,Hood,Replaceable,,,4915
CAR2642,Roof,Repairable,Scratch,,1437
CAR2642,Hood,Replaceable,,,4822
CAR2642,Hood,Repairable,Scratch,,738
CAR2642,Roof,Repairable,Scratch,,959
CAR2642,Roof,Repairable,Scratch,,1368
CAR2642,Roof,Repairable,Dent,Shallow,1625
CAR2643,Hood,Repairable,Scratch,,715
CAR2643,Front_Bumper,Replaceable,,,3294
CAR2643,Roof,Repairable,Dent,Deep,4144
CAR2644,Trunk,Replaceable,,,4512
CAR2644,Roof,Repairable,Dent,Shallow,1471
CAR2644,Roof,Repairable,Dent,Extreme,2734
CAR2645,Roof,Replaceable,,,4778
CAR2645,Trunk,Repairable,Dent,Deep,3871
CAR2645,Front_Bumper,Replaceable,,,3713
CAR2645,Roof,Repairable,Scratch,,1343
CAR2646,Rear_Door,Replaceable,,,4676
CAR2647,Roof,Repairable,Dent,Deep,3805
CAR2647,Rear_Door,Replaceable,,,4558
CAR2648,Hood,Repairable,Dent,Deep,4026
CAR2648,Roof,Repairable,Dent,Deep,4169
CAR2648,Front_Bumper,Repairable,Dent,Shallow,1607
CAR2648,Hood,Replaceable,,,4457
CAR2648,Roof,Replaceable,,,3401
CAR2648,Rear_Door,Repairable,Dent,Deep,3669
CAR2648,Front_Bumper,Repairable,Scratch,,1225
CAR2649,Rear_Door,Repairable,Dent,Deep,3945
CAR2649,Front_Bumper,Replaceable,,,4834
CAR2649,Roof,Repairable,Dent,Shallow,1442
CAR2649,Front_Bumper,Replaceable,,,4512
CAR2649,Hood,Repairable,Dent,Shallow,1829
CAR2649,Front_Bumper,Replaceable,,,3618
CAR2650,Hood,Repairable,Scratch,,568
CAR2651,Hood,Repairable,Scratch,,1419
CAR2651,Rear_Door,Repairable,Dent,Shallow,1458
CAR2651,Roof,Repairable,Dent,Shallow,1424
CAR2651,Roof,Repairable,Dent,Extreme,2839
CAR2651,Front_Bumper,Replaceable,,,4352
CAR2651,Rear_Door,Repairable,Dent,Deep,3971
CAR2651,Front_Bumper,Repairable,Scratch,,1485
CAR2651,Trunk,Replaceable,,,4984
CAR2651,Trunk,Replaceable,,,3075
CAR2651,Hood,Repairable,Scratch,,821
CAR2651,Front_Bumper,Repairable,Dent,Extreme,2594
CAR2651,Hood,Replaceable,,,4697
CAR2651,Hood,Repairable,Scratch,,746
CAR2652,Front_Bumper,Repairable,Scratch,,1181
CAR2652,Trunk,Repairable,Dent,Deep,3885
CAR2652,Trunk,Repairable,Dent,Deep,4423
CAR2653,Roof,Repairable,Dent,Deep,3766
CAR2653,Roof,Repairable,Dent,Shallow,1120
CAR2653,Rear_Door,Repairable,Scratch,,1330
CAR2653,Rear_Door,Replaceable,,,4360
CAR2653,Rear_Door,Replaceable,,,4936
CAR2653,Trunk,Replaceable,,,4322
CAR2654,Front_Bumper,Repairable,Dent,Shallow,1294
CAR2654,Front_Bumper,Repairable,Scratch,,740
CAR2655,Rear_Door,Replaceable,,,4813
CAR2656,Roof,Repairable,Dent,Extreme,2505
CAR2656,Front_Bumper,Replaceable,,,3596
CAR2657,Hood,Replaceable,,,4885
CAR2657,Trunk,Replaceable,,,3430
CAR2657,Rear_Door,Repairable,Scratch,,1177
CAR2657,Trunk,Repairable,Scratch,,1316
CAR2658,Front_Bumper,Replaceable,,,3323
CAR2658,Roof,Repairable,Dent,Shallow,1493
CAR2658,Rear_Door,Repairable,Dent,Extreme,3440
CAR2658,Front_Bumper,Replaceable,,,4951
CAR2658,Front_Bumper,Repairable,Scratch,,1316
CAR2659,Rear_Door,Repairable,Scratch,,1006
CAR2659,Rear_Door,Repairable,Scratch,,667
CAR2659,Roof,Repairable,Scratch,,716
CAR2659,Front_Bumper,Repairable,Scratch,,857
CAR2659,Roof,Replaceable,,,4321
CAR2659,Roof,Replaceable,,,3032
CAR2660,Front_Bumper,Replaceable,,,4487
CAR2660,Rear_Door,Repairable,Scratch,,1325
CAR2661,Hood,Replaceable,,,3446
CAR2661,Trunk,Repairable,Dent,Deep,3530
CAR2662,Hood,Repairable,Scratch,,1040
CAR2662,Hood,Repairable,Dent,Shallow,1095
CAR2663,Front_Bumper,Replaceable,,,4131
CAR2664,Rear_Door,Repairable,Scratch,,1411
CAR2664,Hood,Replaceable,,,3689
CAR2664,Hood,Replaceable,,,4176
CAR2664,Rear_Door,Replaceable,,,4903
CAR2664,Roof,Repairable,Dent,Deep,3737
CAR2665,Rear_Door,Replaceable,,,4379
CAR2665,Rear_Door,Replaceable,,,4403
CAR2665,Trunk,Replaceable,,,4415
CAR2666,Front_Bumper,Repairable,Scratch,,996
CAR2666,Rear_Door,Replaceable,,,3201
CAR2667,Hood,Repairable,Scratch,,1397
CAR2668,Roof,Repairable,Dent,Extreme,3486
CAR2668,Front_Bumper,Replaceable,,,4225
CAR2668,Front_Bumper,Replaceable,,,3537
CAR2668,Front_Bumper,Replaceable,,,3870
CAR2668,Front_Bumper,Repairable,Dent,Shallow,1150
CAR2668,Trunk,Repairable,Dent,Extreme,2787
CAR2669,Roof,Repairable,Scratch,,723
CAR2669,Front_Bumper,Repairable,Dent,Deep,4061
CAR2669,Front_Bumper,Replaceable,,,4973
CAR2669,Trunk,Repairable,Dent,Extreme,3092
CAR2669,Trunk,Replaceable,,,4422
CAR2670,Roof,Replaceable,,,4745
CAR2671,Rear_Door,Repairable,Scratch,,542
CAR2671,Rear_Door,Replaceable,,,4136
CAR2671,Hood,Replaceable,,,3757
CAR2672,Front_Bumper,Replaceable,,,4497
CAR2673,Trunk,Repairable,Scratch,,1360
CAR2673,Roof,Repairable,Scratch,,1001
CAR2674,Roof,Replaceable,,,4840
CAR2675,Rear_Door,Repairable,Dent,Shallow,1267
CAR2675,Roof,Replaceable,,,4073
CAR2676,Front_Bumper,Repairable,Scratch,,1346
CAR2676,Roof,Repairable,Scratch,,1034
CAR2676,Trunk,Repairable,Scratch,,794
CAR2677,Trunk,Repairable,Scratch,,728
CAR2677,Hood,Repairable,Scratch,,950
CAR2677,Trunk,Replaceable,,,4328
CAR2678,Rear_Door,Repairable,Scratch,,702
CAR2678,Roof,Repairable,Scratch,,1453
CAR2678,Hood,Replaceable,,,4341
CAR2678,Hood,Replaceable,,,4416
CAR2678,Front_Bumper,Repairable,Scratch,,646
CAR2679,Roof,Repairable,Scratch,,915
CAR2679,Trunk,Repairable,Dent,Shallow,1722
CAR2679,Trunk,Repairable,Dent,Deep,3840
CAR2679,Roof,Replaceable,,,3600
CAR2679,Hood,Replaceable,,,3514
CAR2679,Trunk,Repairable,Dent,Deep,4127
CAR2679,Front_Bumper,Replaceable,,,4119
CAR2679,Roof,Replaceable,,,3199
CAR2679,Hood,Replaceable,,,3991
CAR2679,Roof,Replaceable,,,3955
CAR2680,Rear_Door,Replaceable,,,4760
CAR2680,Roof,Repairable,Scratch,,1050
CAR2681,Rear_Door,Replaceable,,,3732
CAR2681,Hood,Replaceable,,,4357
CAR2681,Trunk,Repairable,Scratch,,580
CAR2681,Rear_Door,Repairable,Dent,Deep,4087
CAR2681,Roof,Replaceable,,,3949
CAR2681,Front_Bumper,Repairable,Dent,Extreme,3265
CAR2682,Hood,Replaceable,,,3433
CAR2682,Rear_Door,Replaceable,,,4128
CAR2682,Rear_Door,Repairable,Scratch,,991
CAR2683,Trunk,Repairable,Dent,Shallow,1916
CAR2683,Front_Bumper,Replaceable,,,3905
CAR2683,Roof,Repairable,Scratch,,1300
CAR2683,Hood,Replaceable,,,4864
CAR2683,Trunk,Repairable,Scratch,,1448
CAR2684,Front_Bumper,Replaceable,,,3614
CAR2685,Roof,Repairable,Dent,Shallow,1806
CAR2685,Front_Bumper,Repairable,Dent,Deep,4393
CAR2685,Hood,Repairable,Scratch,,1412
CAR2685,Rear_Door,Replaceable,,,3599
CAR2686,Hood,Repairable,Dent,Shallow,1208
CAR2687,Front_Bumper,Repairable,Dent,Shallow,1315
CAR2687,Trunk,Replaceable,,,4538
CAR2687,Hood,Repairable,Dent,Shallow,1521
CAR2687,Rear_Door,Replaceable,,,4582
CAR2687,Roof,Replaceable,,,4835
CAR2687,Rear_Door,Repairable,Scratch,,1420
CAR2687,Roof,Replaceable,,,4581
CAR2687,Rear_Door,Repairable,Scratch,,778
CAR2687,Front_Bumper,Repairable,Scratch,,1053
CAR2687,Hood,Repairable,Scratch,,632
CAR2687,Front_Bumper,Replaceable,,,4851
CAR2687,Roof,Replaceable,,,3101
CAR2687,Hood,Repairable,Dent,Shallow,1977
CAR2687,Trunk,Replaceable,,,3382
CAR2687,Roof,Repairable,Dent,Deep,3611
CAR2687,Rear_Door,Replaceable,,,3846
CAR2687,Roof,Repairable,Scratch,,870
CAR2687,Roof,Replaceable,,,4450
CAR2687,Rear_Door,Replaceable,,,3638
CAR2687,Roof,Repairable,Dent,Extreme,3069
CAR2687,Rear_Door,Replaceable,,,3682
CAR2687,Roof,Replaceable,,,3278
CAR2688,Rear_Door,Repairable,Scratch,,1292
CAR2688,Trunk,Repairable,Scratch,,1362
CAR2689,Rear_Door,Repairable,Scratch,,1172
CAR2689,Trunk,Repairable,Dent,Shallow,1701
CAR2689,Front_Bumper,Replaceable,,,3974
CAR2689,Trunk,Replaceable,,,4377
CAR2689,Hood,Replaceable,,,4566
CAR2689,Rear_Door,Repairable,Dent,Shallow,1924
CAR2689,Trunk,Replaceable,,,4482
CAR2690,Roof,Repairable,Scratch,,814
CAR2691,Rear_Door,Repairable,Scratch,,1278
CAR2691,Rear_Door,Replaceable,,,3520
CAR2691,Front_Bumper,Repairable,Dent,Shallow,1353
CAR2692,Rear_Door,Replaceable,,,4762
CAR2692,Rear_Door,Replaceable,,,3838
CAR2693,Hood,Repairable,Dent,Shallow,1358
CAR2694,Rear_Door,Repairable,Scratch,,1305
CAR2694,Roof,Repairable,Scratch,,962
CAR2694,Trunk,Replaceable,,,4166
CAR2694,Trunk,Repairable,Scratch,,802
CAR2695,Rear_Door,Repairable,Dent,Deep,4101
CAR2695,Front_Bumper,Replaceable,,,4459
CAR2695,Trunk,Replaceable,,,4574
CAR2695,Hood,Replaceable,,,4569
CAR2695,Rear_Door,Repairable,Dent,Extreme,2660
CAR2695,Trunk,Repairable,Scratch,,919
CAR2695,Trunk,Replaceable,,,3068
CAR2695,Hood,Replaceable,,,3100
CAR2696,Rear_Door,Repairable,Scratch,,866
CAR2696,Trunk,Repairable,Scratch,,1075
CAR2696,Hood,Replaceable,,,4892
CAR2696,Rear_Door,Repairable,Dent,Shallow,1098
CAR2696,Rear_Door,Replaceable,,,3595
CAR2696,Rear_Door,Repairable,Scratch,,1155
CAR2697,Hood,Repairable,Dent,Shallow,1628
CAR2697,Front_Bumper,Replaceable,,,3148
CAR2697,Roof,Replaceable,,,3218
CAR2697,Hood,Replaceable,,,4006
CAR2697,Roof,Repairable,Dent,Extreme,2946
CAR2697,Front_Bumper,Replaceable,,,4279
CAR2698,Front_Bumper,Replaceable,,,3771
CAR2698,Front_Bumper,Repairable,Scratch,,1273
CAR2698,Rear_Door,Replaceable,,,3040
CAR2698,Rear_Door,Replaceable,,,3498
CAR2698,Rear_Door,Repairable,Scratch,,973
CAR2699,Front_Bumper,Replaceable,,,4774
CAR2699,Roof,Repairable,Scratch,,734
CAR2699,Rear_Door,Repairable,Scratch,,705
CAR2699,Rear_Door,Repairable,Scratch,,1186
CAR2699,Rear_Door,Replaceable,,,4220
CAR2699,Front_Bumper,Repairable,Scratch,,1150
CAR2699,Rear_Door,Replaceable,,,3558
CAR2699,Front_Bumper,Replaceable,,,3297
CAR2700,Roof,Replaceable,,,3598
CAR2701,Front_Bumper,Repairable,Scratch,,803
CAR2701,Roof,Repairable,Scratch,,1007
CAR2701,Front_Bumper,Replaceable,,,3944
CAR2701,Roof,Replaceable,,,4987
CAR2701,Rear_Door,Replaceable,,,4983
CAR2701,Rear_Door,Replaceable,,,4258
CAR2701,Rear_Door,Repairable,Dent,Deep,4311
CAR2701,Trunk,Replaceable,,,3837
CAR2701,Roof,Replaceable,,,3525
CAR2701,Rear_Door,Replaceable,,,4027
CAR2701,Trunk,Repairable,Dent,Shallow,1015
CAR2702,Rear_Door,Repairable,Dent,Extreme,3071
CAR2702,Hood,Replaceable,,,4776
CAR2703,Hood,Replaceable,,,4021
CAR2703,Front_Bumper,Replaceable,,,4266
CAR2703,Trunk,Repairable,Scratch,,1176
CAR2703,Rear_Door,Repairable,Scratch,,517
CAR2703,Trunk,Repairable,Scratch,,671
CAR2703,Roof,Repairable,Dent,Deep,3681
CAR2703,Hood,Repairable,Scratch,,1472
CAR2703,Roof,Replaceable,,,3876
CAR2703,Rear_Door,Replaceable,,,3250
CAR2703,Hood,Repairable,Scratch,,1222
CAR2703,Hood,Replaceable,,,3756
CAR2703,Trunk,Replaceable,,,3476
CAR2703,Rear_Door,Replaceable,,,4466
CAR2704,Hood,Repairable,Scratch,,1435
CAR2705,Roof,Replaceable,,,4809
CAR2705,Front_Bumper,Repairable,Dent,Deep,3969
CAR2705,Front_Bumper,Repairable,Dent,Extreme,3149
CAR2705,Hood,Replaceable,,,4558
CAR2705,Front_Bumper,Repairable,Dent,Shallow,1757
CAR2706,Front_Bumper,Replaceable,,,3763
CAR2706,Hood,Replaceable,,,3982
CAR2706,Roof,Replaceable,,,4293
CAR2706,Trunk,Repairable,Scratch,,711
CAR2706,Roof,Repairable,Scratch,,1249
CAR2706,Front_Bumper,Replaceable,,,4769
CAR2706,Roof,Repairable,Dent,Extreme,3207
CAR2706,Roof,Replaceable,,,4834
CAR2707,Hood,Replaceable,,,3503
CAR2707,Trunk,Repairable,Scratch,,1283
CAR2708,Front_Bumper,Replaceable,,,3901
CAR2709,Hood,Replaceable,,,4469
CAR2710,Rear_Door,Replaceable,,,4164
CAR2710,Roof,Replaceable,,,4094
CAR2711,Front_Bumper,Repairable,Scratch,,681
CAR2712,Hood,Replaceable,,,4689
CAR2712,Trunk,Repairable,Scratch,,1470
CAR2712,Roof,Replaceable,,,4565
CAR2713,Rear_Door,Replaceable,,,4213
CAR2713,Front_Bumper,Repairable,Scratch,,1291
CAR2713,Rear_Door,Replaceable,,,3802
CAR2714,Hood,Replaceable,,,3045
CAR2714,Rear_Door,Replaceable,,,4517
CAR2714,Front_Bumper,Replaceable,,,3296
CAR2714,Front_Bumper,Replaceable,,,4030
CAR2715,Front_Bumper,Repairable,Dent,Extreme,2971
CAR2715,Roof,Repairable,Scratch,,1007
CAR2715,Trunk,Replaceable,,,3470
CAR2716,Trunk,Repairable,Dent,Deep,4055
CAR2716,Roof,Replaceable,,,3434
CAR2716,Hood,Replaceable,,,4184
CAR2717,Trunk,Replaceable,,,3828
CAR2717,Front_Bumper,Replaceable,,,3632
CAR2717,Roof,Replaceable,,,4953
CAR2717,Trunk,Replaceable,,,4592
CAR2718,Trunk,Replaceable,,,4635
CAR2718,Rear_Door,Repairable,Dent,Extreme,3412
CAR2719,Rear_Door,Repairable,Scratch,,993
CAR2719,Trunk,Repairable,Scratch,,1047
CAR2719,Rear_Door,Replaceable,,,4432
CAR2719,Roof,Replaceable,,,3507
CAR2720,Front_Bumper,Repairable,Dent,Shallow,1482
CAR2720,Hood,Replaceable,,,3973
CAR2720,Rear_Door,Replaceable,,,4848
CAR2720,Hood,Replaceable,,,4550
CAR2720,Roof,Replaceable,,,4581
CAR2720,Hood,Repairable,Dent,Shallow,1242
CAR2720,Rear_Door,Repairable,Dent,Deep,4294
CAR2720,Roof,Replaceable,,,3246
CAR2720,Trunk,Repairable,Dent,Shallow,1398
CAR2720,Roof,Repairable,Scratch,,824
CAR2720,Rear_Door,Replaceable,,,3433
CAR2720,Trunk,Repairable,Dent,Shallow,1886
CAR2721,Front_Bumper,Repairable,Dent,Shallow,1064
CAR2721,Front_Bumper,Repairable,Scratch,,1178
CAR2721,Roof,Repairable,Dent,Deep,4274
CAR2721,Hood,Replaceable,,,3499
CAR2722,Roof,Replaceable,,,4510
CAR2722,Front_Bumper,Replaceable,,,4228
CAR2723,Hood,Repairable,Dent,Extreme,3371
CAR2723,Roof,Replaceable,,,3192
CAR2724,Rear_Door,Replaceable,,,3565
CAR2725,Roof,Replaceable,,,4042
CAR2725,Roof,Replaceable,,,3757
CAR2725,Roof,Replaceable,,,4627
CAR2725,Hood,Replaceable,,,3905
CAR2725,Rear_Door,Replaceable,,,3892
CAR2726,Roof,Replaceable,,,3018
CAR2726,Roof,Repairable,Dent,Shallow,1733
